cited_by_count,avg_favourites_count,avg_statuses_count,avg_followers_count,author_id
26,3409.999999999999,2479,2097.499999999998,61411
5597,950,598,649,61412
1050,1096,706,616,61413
29,350,1328,876,61414
19,3434,1059,457,61415
3,3434,1059,457,61416
1427,4789,2909,1461,61417
188,1249,2020,316,61418
233,1606,348,255,61419
554,3627,2526,686,61420
191,7935,2442,456,61421
486,2999,1567,729,61422
658,1412,1045,424,61423
5,1412,1045,424,61424
15,1412,1045,424,61425
13,7624,1748,1104,61426
15056,328,1172,1062,61427
1217,4716,1255,1719,61428
17,26649,1490,436,61429
115,2431,2877,1684,61430
7376,2441,609,613,61431
10950,4256,1404,1179,61432
11,4256,1404,1179,61433
379,812,2142,313,61434
83,4202,1557,863,61435
125,10031,7253,787,61436
719,5150,2274,1414,61437
215,6295,2599,395,61438
8030,728.5000000000011,1373.4999999999984,432,61439
9,728.5000000000011,1373.4999999999984,432,61440
1404,4629,1519,593,61441
883,2645,3510,2765,61442
279,1836,1102,770,61443
90,1796,619,843,61444
21,1796,619,843,61445
491,3941,2009,1009,61446
1485,1685,2133,757,61447
651,2444,939,484,61448
1,7493,10932,1878,61449
3,7493,10932,1878,61450
433,1924,2946,755,61451
140,1313,3148,463,61452
350,5135,2486,328,61453
322,993,4475,667,61454
5131,3954.499811676084,1538,3407,61455
86,3954.499811676084,1538,3407,61456
16,2695,3030,1138,61457
137,1425,809,295,61458
471,3093,431,457,61459
2538,619,260,415,61460
156,1890,1331,739,61461
6,4462,2430,1710,61462
2413,3266,1929,1715,61463
126,2625,458,420,61464
6,6451,1522,1173,61465
2084,6945,2519,791,61466
4,6945,2519,791,61467
79,1627,684,218,61468
8569,9152.999999999987,1095,6710.999999999999,61469
6,9152.999999999987,1095,6710.999999999999,61470
4,3271,1215,736,61471
152,2348,591,486,61472
161,3457,2955,1493,61473
9125,4667,1740,2771,61474
13974,675,397,124,61475
5289,2456,2152,1269,61476
872,2459,3637,2784,61477
21,4913,1121,812,61478
54,10461,12531,4079,61479
266,1665,1165,372,61480
577,1456,1183,2449,61481
1313,4127,1579,2511,61482
596,4274,1490,1337,61483
1,14624,4512,737,61484
1090,6154,718,2530,61485
93,6510,667,281,61486
110,3513,2300,504,61487
73,4885,992,808,61488
907,2993,1991,1528,61489
171,939,570,626,61490
10366,293,97,1493,61491
2656,631,571,848,61492
14,280,46,191,61493
3787,143,147,127,61494
317,1164,7971,301,61495
2042,4058,978,1719,61496
751,1553,251,209,61497
681,2167,11357,5525,61498
183,906,1462,805,61499
18,16368,2723,813,61500
1292,1371,530,203,61501
26,801,402,216,61502
26,1705,887,996,61503
3215,861,1854,934,61504
644,861,1854,934,61505
220,9110,1379,1314,61506
542,2153,957,434,61507
2,812,54,64,61508
728,553,453,592,61509
33,1653,2881,690,61510
4,1266,649,121,61511
33,1266,649,121,61512
480,416,112,70,61513
1,416,112,70,61514
194,6138,2742,332,61515
5,3367,380,497,61516
931,3398,3374,2051,61517
133,662,463,515,61518
8353,116,616,1363,61519
252,116,616,1363,61520
146,2941,1681,571,61521
38,2941,1681,571,61522
1411,754,1179,412,61523
524,2411,834,441,61524
92,781,222,267,61525
375,4416,13677,1292,61526
47,4912,718,592,61527
384,3610,1761,8168,61528
3,553,1162,5013,61529
10811,839,845,1091,61530
6926,3909,2348,2079,61531
2,3909,2348,2079,61532
1604,3521,3178,751,61533
369,8558,4208,511,61534
1348,5051,3143,274,61535
1999,4412,3917,3800,61536
594,5447,2206,654,61537
893,617,208,850,61538
1753,21658,3484,2684,61539
9,8233,2559,726,61540
3287,5304,1769,1385,61541
2653,166,190,201,61542
17,18417,2946,700,61543
117,1896,1639,1543,61544
3031,9342,2291,5841,61545
203,7201,1160,578,61546
5994,617,1289,1837,61547
25,1597,574,190,61548
39,473,1888,83,61549
25,4768,2031,970,61550
531,193,379,637,61551
662,799,726,416,61552
47,14493,2767,3633,61553
6,2573,656,145,61554
1687,1666,1116,1673,61555
538,580,3901,1054,61556
64,1821,2896,378,61557
1,2044,2974,1380,61558
6,2758,794,659,61559
741,4069,868,668,61560
446,3275,2791,1427,61561
2491,8,44,1058,61562
3,3923,372,195,61563
1517,612,161,712,61564
1183,1767,556,824,61565
1318,7480,3114,442,61566
1567,560,1798,597,61567
27,3197,3171,1707,61568
318,1722,830,230,61569
22,1575,1662,1695,61570
28,699,353,158,61571
9,3431,2800,1327,61572
58,1047,1096,259,61573
177,26012,2563,455,61574
1,4957,2615,688,61575
437,51,62,355,61576
48,54,406,260,61577
422,1737,1089,726,61578
921,5126,4816,1355,61579
8,5126,4816,1355,61580
230,1673,703,85,61581
37,273,316,161,61582
12,1294,680,310,61583
4450,242,457,182,61584
133,3902,1154,1103,61585
3143,8537,2248,3593,61586
1080,1025,996,1118,61587
21,3095.9999999999995,2646.500000000002,481,61588
7,3095.9999999999995,2646.500000000002,481,61589
4935,1244,1376,2261,61590
6814,1571,2753,1808,61591
113,1571,2753,1808,61592
1625,46,91,116,61593
10,4564,1240,619,61594
789,9596,1765,860,61595
1015,137,94,175,61596
2,10777,4245,2624,61597
2220,3505,822,814,61598
5,279,286,119,61599
705,884,2354,998,61600
456,32,313,174,61601
44,5132,7196,2298,61602
57,8595,2359,1606,61603
3987,864,866,512,61604
4,864,866,512,61605
108,1749,7406,1444,61606
114,4387,2988,1088,61607
29,1427,850,431,61608
227,4277,3663,15078,61609
20,907,900,400,61610
2330,3580,2362,5840,61611
28,969,228,297,61612
356,0,668,983,61613
8933,142,318,1202,61614
36,2412,1934,567,61615
171,1445,2372,229,61616
198,3740,1525,223,61617
97,1580,738,820,61618
32,11776,1315,1177,61619
425,41409,4906,3451,61620
2504,3144,445,109,61621
70,1136,736,463,61622
405,143,287,146,61623
134,1506,823,222,61624
1201,945,1167,1086,61625
306,2410,1622,525,61626
1,8460,4928,6936,61627
1717,2898,2001,5018,61628
34,239,1215,311,61629
290,544,139,101,61630
1,7136,1652,646,61631
910,2354,578,1744,61632
10,2354,578,1744,61633
62,4886,1948,829,61634
15,5089,1554,1116,61635
148,1556,1831,470,61636
1302,289,2340,126,61637
339,1431,2194,407,61638
112,255,337,630,61639
591,2693,3039,230,61640
317,3367,1560,373,61641
28,2170,1738,668,61642
8,12692,6063,889,61643
43,582,1598,1095,61644
67,188,817,358,61645
20,1539,1786,477,61646
129,1692,2472,1048,61647
281,695,1398,1600,61648
4564,1905,4147,1718,61649
2,6437,1211,615,61650
103,326,643,246,61651
972,7369,2192,2347,61652
69,1505,3341,964,61653
14,42953,12113,1738,61654
1007,3226,1076,1595,61655
1,1291,308,309,61656
66,11034,4681,429,61657
98,1859,1574,1079,61658
723,1017,619,899,61659
3108,1199,1221,1634,61660
432,1017,3710,220,61661
1425,5148,575,541,61662
1069,2029,474,1344,61663
26,13364,1760,519,61664
541,2881,1646,425,61665
2599,1309.499999999999,1450,281,61666
103,1309.499999999999,1450,281,61667
96,9141,1640,1315,61668
56,6646,1313,562,61669
771,1186,3284,855,61670
727,2100,3789,5595,61671
3530,7162,1688,502,61672
290,419,448,164,61673
12,742,294,504,61674
4731,820,1219,123,61675
998,1439,825,239,61676
4617,17970,7673,1589,61677
120,883,191,559,61678
9,883,191,559,61679
3158,11422,2906,2466,61680
337,1295,1744,668,61681
325,45,2937,232,61682
22541,3611,1779,818,61683
190,2575,1235,1530,61684
169,3935,2032,1422,61685
1181,2045,1008,935,61686
11,2045,1008,935,61687
439,1741,1511,1101,61688
14145,643,2971,13137,61689
224,1698,2632,669,61690
2012,128,206,106,61691
244,5840.499999999998,2657.499999999999,1083.9999999999975,61692
3306,3785.749999999999,2169.7499999999995,871.4999999999989,61693
31,6060,979,640,61694
14168,742,2135,772,61695
8400,2893,1274,1229,61696
10917,1879,919,1015,61697
233,1249,492,1281,61698
4934,58,237,1916,61699
6125,1263,1469,2530,61700
1213,2177,2006,1332,61701
196,1351,917,1169,61702
4326,10050,2973,1340,61703
4222,1791,789,386,61704
750,10060,2079,670,61705
1052,251,116,67,61706
702,909,977,561,61707
5,5271,3433,642,61708
221,4816,741,211,61709
816,4002,230,244,61710
167,4002,230,244,61711
14620,681,916,2670,61712
18,1778,5839,5764,61713
11,16909,2401,476,61714
52,2391,1901,447,61715
697,7624,2374,522,61716
28,67,3609,78,61717
3,765,673.9999999999999,3835.999999999995,61718
11,765,673.9999999999999,3835.999999999995,61719
922,828,668,631,61720
77,469,642,190,61721
831,3735,410,600,61722
63,341,1550,413,61723
104,612,2016,570,61724
782,1552,923,219,61725
2,1702,845,1865,61726
28,1784,356,200,61727
1,5116,1850,966,61728
309,5116,1850,966,61729
5,1033.666666666666,727,575.6666666666667,61730
14,1033.666666666666,727,575.6666666666667,61731
142,814,1918,1271,61732
157,2285,1235,1160,61733
2541,589,235,516,61734
1156,4966,5931,4249,61735
3,3531,1324,778,61736
15,1012,532,549,61737
69,1142,598,241,61738
40,20875,432,154,61739
40,4114,1289,1490,61740
152,4017,1144,517,61741
43,272,5350,348,61742
15,3124,1107,126,61743
3329,10583,3391,19233,61744
5013,1085,718,1605,61745
13,949,372,137,61746
1240,5324,3093,1372.4999999999995,61747
10,5324,3093,1372.4999999999995,61748
14,3985,359,710,61749
500,1405,10155,560,61750
1012,2489,2454,817,61751
4588,2660,1485,623,61752
514,3092,1053,672,61753
2,3092,1053,672,61754
312,12380,2440,1873,61755
550,3203,1810,606,61756
331,2131,3655,2916,61757
193,648,780,746,61758
540,4785,1063,1229,61759
19,6930,1673,411,61760
150,1126,1157,278,61761
565,164,296,463,61762
2013,448,202,901,61763
4,3237,600,955,61764
12,13213,6581,329,61765
225,458,1801,928,61766
657,401,1926,251,61767
3857,1907,1040,829,61768
164,2828,2509,249,61769
687,832,1153,257,61770
469,4849,1384,1621,61771
30,3137,666,54,61772
459,1057,488,568,61773
14825,2073,1809,3102,61774
3,2073,1809,3102,61775
1694,1144,136,110,61776
550,2970.500000000004,1347,625,61777
1,2970.500000000004,1347,625,61778
149,1075,1053,225,61779
89,3728,1098,474,61780
2604,29,273,659,61781
3358,5400,3132,758,61782
818,992,802,443,61783
6,992,802,443,61784
365,250,136,158,61785
23,250,136,158,61786
82,3181,2672,1364,61787
3310,1390,664,1112,61788
293,975,142,242,61789
6,1283,670,535,61790
178,142,113,50,61791
242,3438,420,50,61792
86,7378,676,1278,61793
153,668,1849,743,61794
1541,12336,1567,914,61795
13,12336,1567,914,61796
378,13622,1406,289,61797
63,6653,1650,1354,61798
961,2801,6923,1577,61799
194,897,371,615,61800
13814,19,1708,793,61801
226,163,5585,894,61802
359,528,1149,690,61803
28,1640,1393,777,61804
3,571,203,211,61805
459,8168,1711,1549,61806
12,245,620,364,61807
5,744,265,559,61808
23,744,265,559,61809
2722,432,307,210,61810
612,927,373,180,61811
555,481,426,72,61812
1,5284,1007,929,61813
92,1978,763,350,61814
156,19900,2424,529,61815
2641,899,147,291,61816
2,364,50,103,61817
1978,2602,1396,2025,61818
53,173,123,143,61819
1254,1389,790,248,61820
957,969,2490,437,61821
98,1377,1867,723,61822
1032,6382.500000000003,2009.4999999999975,2897.500000000002,61823
1,6382.500000000003,2009.4999999999975,2897.500000000002,61824
102,3439,1657,645,61825
42,4189,2009,491,61826
2331,69,1438,545,61827
63,1503,301,93,61828
1660,120,84,68,61829
19,1297,1206,207,61830
991,824,558,610,61831
102,786,109,195,61832
6,2461,2571,387,61833
669,3783,2859,2468,61834
59,475,277,150,61835
7,475,277,150,61836
4073,6790,2213,1468,61837
21,1126.4999999999998,678,610,61838
56,1126.4999999999998,678,610,61839
503,3065,1962,568,61840
524,3305,1007,654,61841
5,483,4796,667,61842
5939,2354,605,164,61843
5408,534,1507,393,61844
6,11229,1808,793,61845
1888,128,82,248,61846
461,128,82,248,61847
4,128,82,248,61848
200,1873,522,218,61849
284,1112,971,567,61850
3221,780,686,1219,61851
779,2434.000000000002,455,246,61852
958,2434.000000000002,455,246,61853
51,745,311,248,61854
4456,2688,1380,1338,61855
591,457,475,347,61856
3,3308,5940,445,61857
7925,410,1263,346,61858
5876,1243,792,727,61859
182,40,91,157,61860
556,680,396,315,61861
14999,3076,1330,836,61862
25,4,52,15,61863
86,1424,376,476,61864
681,3461,351,694,61865
9,749,1183,1139,61866
670,22,129,70,61867
77,528,264,59,61868
134,868,1253,253,61869
8,142,317,344,61870
329,2121,1053,894,61871
17035,29,514,634,61872
2763,3021,1415,4088,61873
46,1461,843,1231,61874
14,2590,1231,946,61875
700,502,124,107,61876
1,2184,1811,1311,61877
2,2652,4994,175,61878
2076,5870,1707,1038,61879
1317,8833,613,298,61880
1,8833,613,298,61881
49,946,1025,17017,61882
9,2922,310,219,61883
635,390,948,12755,61884
529,1174,459,744,61885
3429,11985,2571,1768,61886
6073,171,87,57,61887
112,1200,214,241,61888
266,1098,498,210,61889
517,4801,1023,885,61890
367,4222,254,120,61891
4546,6434,988,1316,61892
629,1396,1880,915,61893
460,3090,2917,3313,61894
328,1525,575,583,61895
288,1892,1050,560,61896
3314,1234,410,800,61897
26387,27,247,776,61898
199,13554,742,214,61899
15600,2278.000134952767,1329.2500674763835,589.0001349527668,61900
10542,4415,754,277,61901
181,6073,1043,244,61902
116,362,113,124,61903
680,389,172,298,61904
643,346,940,671,61905
1,4158.000000000004,1608.5000000000005,2229.5000000000023,61906
3040,4158.000000000004,1608.5000000000005,2229.5000000000023,61907
779,617,201,609,61908
4,2614,529,192,61909
4,8127,2571,512,61910
886,905,316,230,61911
10,4065,1829,366,61912
124,1280,65,831,61913
7095,1227,1201,1263,61914
252,3528,3084,689,61915
1,1590,244,457,61916
804,1214,286,342,61917
441,146,178,184,61918
130,993,2110,1730,61919
21,1023,572,493,61920
870,7171,6459,1231,61921
2,150,136,174,61922
6316,827,364,444,61923
358,2618,626,319,61924
5110,74,162,268,61925
36,802,312,128,61926
65,2836,789,188,61927
40,1879,1080,473,61928
206,1302,816,600,61929
474,1530,1063,831,61930
16,1713,1133,344,61931
716,1822,704,1056,61932
4102,298,461,160,61933
180,1033,678,981,61934
6,1033,678,981,61935
1548,179,176,541,61936
184,2074,352,29,61937
545,737,846,235,61938
334,6580,1634,747,61939
1410,269,136,157,61940
183,1055,1636,799,61941
71,2518,1092,829,61942
9068,37,219,545,61943
1125,4687,2562,2245,61944
1941,6562,263,514,61945
2749,499,1451,339,61946
21,1310,295,377,61947
152,1441,1292,253,61948
416,12,50,35,61949
514,137,1437,1113,61950
42,2620,2076,336,61951
40,904,1181,215,61952
753,7568,903,585,61953
2251,3788,410,1483.4999999999998,61954
4,3788,410,1483.4999999999998,61955
477,9964.000000000004,2936,1880,61956
8,9964.000000000004,2936,1880,61957
86,16928,2586,1169,61958
1,16928,2586,1169,61959
20,6161,3177,1576,61960
2339,1135,332,439,61961
47,5206,1591,100,61962
677,584,497,1204,61963
5,4042,461,491,61964
106,17741,1399,341,61965
4,695,1609,554,61966
3,224,542,193,61967
95,1970,1734,756,61968
1,844,477,152,61969
105,2302,1628,868,61970
96,2125,2478,676,61971
16,4019,9562,2288,61972
15,472,216,157,61973
34,3151.666666666663,490.33333333333354,228,61974
14,3151.666666666663,490.33333333333354,228,61975
27,3151.666666666663,490.33333333333354,228,61976
799,109,1351,147,61977
865,8,24,140,61978
39,615,441,221,61979
2432,755,274,352.5000000000001,61980
22,755,274,352.5000000000001,61981
52,2366,2025,418,61982
1468,1217,635,448.49999999999994,61983
2,1217,635,448.49999999999994,61984
91,6804,535,306,61985
2754,2359,1726,225,61986
309,11157,3968,797,61987
84,231,1450,161,61988
8,742,533,1205,61989
77,3892,2435,124,61990
20,608,1276,320,61991
205,569,2078,412,61992
141,1646,440,334,61993
6,1646,440,334,61994
13,2172,1326,382,61995
1756,1109,467,1071,61996
6827,204,267,274,61997
21,11,1991,1718,61998
325,801,495,808,61999
2903,280,235,383,62000
97,11858,568,692,62001
314,1264,3983,1894,62002
778,3420,2935,504,62003
324,3164,370,361,62004
326,4213,3057,643,62005
56,4213,3057,643,62006
130,1706,1937,228,62007
159,2426,1204,322,62008
298,18289,2445,727,62009
30,1844,475,409,62010
3,1393,2116,775,62011
6695,6063,1338,22361,62012
6,1587,1783,350,62013
2077,513,394,621,62014
17,1657,1123,838,62015
205,790,514,321,62016
63,2743,5874,889,62017
156,3269,3362,1818,62018
5,3269,3362,1818,62019
14,2762,570,3478,62020
40,1105,253,283,62021
1527,3096,2190,711,62022
71,3089,3718,1128,62023
174,3352,688,475,62024
1240,507,284,158,62025
134,3441,804,844,62026
1187,1359.9999999999982,399.9999999999996,159.00000000000003,62027
13,1359.9999999999982,399.9999999999996,159.00000000000003,62028
42,447,796,152,62029
475,147,250,49,62030
105,2465,423,390,62031
3246,1904,772,790,62032
1,317,147,200,62033
34250,987,1003,4564,62034
32,4191,2685,1490,62035
84,4689.500000000009,1161,551,62036
492,4689.500000000009,1161,551,62037
198,5109,2379,609,62038
1656,4371,1527,395,62039
258,719,1243,640,62040
58,766,4162,1205,62041
14468,1996.500000000002,987.5000000000005,2066.000000000002,62042
310,1996.500000000002,987.5000000000005,2066.000000000002,62043
189,12897.50085353363,3399.4998292932705,1072,62044
3,12897.50085353363,3399.4998292932705,1072,62045
1828,464,939,168,62046
2,129,139,237,62047
19,117,129,167,62048
2014,535,870,1470,62049
16128,1456,1871,792,62050
115,1753,381,275,62051
1900,3087,2123,1293,62052
25,4308,5143,1457,62053
115,1775,538,220,62054
11,1598,2757,1790,62055
14365,1598,2757,1790,62056
8,407,1722,203,62057
15,4165,2149,695,62058
65,659,1322,1153,62059
2732,774,963,825,62060
124,1226,787,463,62061
157,6657,4050,1447,62062
257,2586,927,1826,62063
51,8077,2887,3309,62064
28,2694.999999999999,1455.5000000000014,411.9999999999998,62065
50,2694.999999999999,1455.5000000000014,411.9999999999998,62066
69,367,567,1316,62067
175,1030,618,309,62068
26,267,6707,4856,62069
23,905,2138,421,62070
69,37822,6901,1349,62071
379,37822,6901,1349,62072
3337,1030,4490,587,62073
1072,4891,1181,359,62074
355,4548,648,1783,62075
114,771,2349,155,62076
2036,684.9999999999999,214.4999999999999,451.50000000000006,62077
378,684.9999999999999,214.4999999999999,451.50000000000006,62078
5,2010,1980,385,62079
343,6118,2905,396,62080
649,1406,303,257,62081
131,8871,1893,881,62082
101,48,269,88,62083
1627,12988,1157,405,62084
236,2132,1104,765,62085
2521,449,191,308,62086
1538,2054,5192,1228,62087
1682,4207,1256,285,62088
11,3337,1840,603,62089
3906,3993,2291,647,62090
685,3524.0000000000045,2522.500000000002,1393.5000000000025,62091
2,3524.0000000000045,2522.500000000002,1393.5000000000025,62092
471,1563,2805,1077,62093
154,1563,2805,1077,62094
36,2589,2871,2515,62095
8,4125,1921,538,62096
1,3830,2150,372,62097
605,6532,1584,362,62098
1650,1436,341,1232,62099
4032,4281.000832119818,5094.500312044938,3610.25369253172,62100
12,4281.000832119818,5094.500312044938,3610.25369253172,62101
20,4281.000832119818,5094.500312044938,3610.25369253172,62102
2,4281.000832119818,5094.500312044938,3610.25369253172,62103
526,3426,1589,559,62104
2443,230,612,214,62105
5915,530,1469,565,62106
9195,16346,646,307,62107
147,196,5751,3220.4999999999964,62108
2,196,5751,3220.4999999999964,62109
4,2331,1575,383,62110
13,2331,1575,383,62111
6237,3086,1540,2753,62112
3428,1517,4339,1579,62113
631,3108,1762,440,62114
3823,5361,1646,833,62115
1002,3006,1050,777,62116
35,4175,1182,718,62117
1409,316,1968,4268,62118
276,994,308,287,62119
243,313,419,195,62120
826,576,610,639,62121
18,576,610,639,62122
2524,636,1015,795,62123
3563,1244.4999999999975,2092,440.5000000000006,62124
6,1244.4999999999975,2092,440.5000000000006,62125
176,3479,890,1344,62126
122,6583,2653,1311,62127
95,2277,2517,604,62128
1004,3764,2579,737,62129
114,3256.000000000002,1453,86,62130
268,3256.000000000002,1453,86,62131
2088,1362.5000000000011,1295,315,62132
29,1362.5000000000011,1295,315,62133
1292,981,750,202,62134
4577,422,2346,267,62135
13,3319,1286,502,62136
229,4274,2043,2050,62137
691,2995,3096,903,62138
1140,174,46,68,62139
3049,2719,647,413,62140
227,128,238,47,62141
10,853,329,268,62142
3316,3214,826,872,62143
95,244,289,243,62144
168,5056,1004,110,62145
90,5832,2653,268,62146
29,1716,1062,443,62147
16358,1184,4507,1036,62148
10769,562,1179,8042,62149
291,3593,1034,476,62150
75,1745,224,129,62151
3,448,790,202,62152
262,2664,972,325,62153
645,1628,538,1421,62154
19,1628,538,1421,62155
1490,752,537,592,62156
4,2322,1237,766,62157
